iso3,indicator,demographic,demographic_category,year,value,name
AFG,Crowded living conditions,P20 Male,Poverty status and sex,2000,0.215757030179823,Afghanistan
AFG,Crowded living conditions,Not P20 Female,Poverty status and sex,2000,0.0625353358879266,Afghanistan
AFG,Crowded living conditions,P20 Female,Poverty status and sex,2000,0.217444004518786,Afghanistan
AFG,Crowded living conditions,Not P20 Male,Poverty status and sex,2001,0.115340179680523,Afghanistan
AFG,Crowded living conditions,P20 Male,Poverty status and sex,2001,0.216706324145752,Afghanistan
AFG,Crowded living conditions,Not P20 Female,Poverty status and sex,2001,0.0764163535722852,Afghanistan
AFG,Crowded living conditions,P20 Female,Poverty status and sex,2001,0.218451563508262,Afghanistan
AFG,Crowded living conditions,Not P20 Male,Poverty status and sex,2002,0.118458624304204,Afghanistan
AFG,Crowded living conditions,P20 Male,Poverty status and sex,2002,0.217573094565795,Afghanistan
AFG,Crowded living conditions,Not P20 Female,Poverty status and sex,2002,0.0823483605978032,Afghanistan
AFG,Crowded living conditions,P20 Female,Poverty status and sex,2002,0.2199020064965,Afghanistan
AFG,Crowded living conditions,Not P20 Male,Poverty status and sex,2003,0.124187349027253,Afghanistan
AFG,Crowded living conditions,P20 Male,Poverty status and sex,2003,0.218446119078918,Afghanistan
AFG,Crowded living conditions,Not P20 Female,Poverty status and sex,2003,0.131113745074732,Afghanistan
AFG,Crowded living conditions,P20 Female,Poverty status and sex,2003,0.218570557442748,Afghanistan
AFG,Crowded living conditions,Not P20 Male,Poverty status and sex,2004,0.116406975224819,Afghanistan
AFG,Crowded living conditions,P20 Male,Poverty status and sex,2004,0.221398107460451,Afghanistan
AFG,Crowded living conditions,Not P20 Female,Poverty status and sex,2004,0.132333343951535,Afghanistan
AFG,Crowded living conditions,P20 Female,Poverty status and sex,2004,0.220012241250745,Afghanistan
AFG,Crowded living conditions,Not P20 Male,Poverty status and sex,2005,0.144082370522001,Afghanistan
AFG,Crowded living conditions,P20 Male,Poverty status and sex,2005,0.220912588099687,Afghanistan
AFG,Crowded living conditions,Not P20 Female,Poverty status and sex,2005,0.156001932959924,Afghanistan
AFG,Crowded living conditions,P20 Female,Poverty status and sex,2005,0.219436434418568,Afghanistan
AFG,Crowded living conditions,Not P20 Male,Poverty status and sex,2006,0.152091770643438,Afghanistan
AFG,Crowded living conditions,P20 Male,Poverty status and sex,2006,0.222556666739349,Afghanistan
AFG,Crowded living conditions,Not P20 Female,Poverty status and sex,2006,0.210984542356133,Afghanistan
AFG,Crowded living conditions,P20 Female,Poverty status and sex,2006,0.212537565736645,Afghanistan
AFG,Crowded living conditions,Not P20 Male,Poverty status and sex,2007,0.157876356108636,Afghanistan
AFG,Crowded living conditions,P20 Male,Poverty status and sex,2007,0.224581153245149,Afghanistan
AFG,Crowded living conditions,Not P20 Female,Poverty status and sex,2007,0.194965503884726,Afghanistan
AFG,Crowded living conditions,P20 Female,Poverty status and sex,2007,0.216276236269065,Afghanistan
AFG,Crowded living conditions,Not P20 Male,Poverty status and sex,2008,0.177137561390955,Afghanistan
AFG,Crowded living conditions,P20 Male,Poverty status and sex,2008,0.223007603146095,Afghanistan
AFG,Crowded living conditions,Not P20 Female,Poverty status and sex,2008,0.20493993690758,Afghanistan
AFG,Crowded living conditions,P20 Female,Poverty status and sex,2008,0.21460340470309,Afghanistan
AFG,Crowded living conditions,Not P20 Male,Poverty status and sex,2009,0.193511357383744,Afghanistan
AFG,Crowded living conditions,P20 Male,Poverty status and sex,2009,0.219785551903785,Afghanistan
AFG,Crowded living conditions,Not P20 Female,Poverty status and sex,2009,0.218105600053659,Afghanistan
AFG,Crowded living conditions,P20 Female,Poverty status and sex,2009,0.20996294236691,Afghanistan
AFG,Crowded living conditions,Not P20 Male,Poverty status and sex,2010,0.195805729142416,Afghanistan
AFG,Crowded living conditions,P20 Male,Poverty status and sex,2010,0.22101560478575,Afghanistan
AFG,Crowded living conditions,Not P20 Female,Poverty status and sex,2010,0.208689925474019,Afghanistan
AFG,Crowded living conditions,P20 Female,Poverty status and sex,2010,0.214255310080066,Afghanistan
AFG,Crowded living conditions,Not P20 Male,Poverty status and sex,2011,0.191910031452113,Afghanistan
AFG,Crowded living conditions,P20 Male,Poverty status and sex,2011,0.222750947249627,Afghanistan
AFG,Crowded living conditions,Not P20 Female,Poverty status and sex,2011,0.207591419179818,Afghanistan
AFG,Crowded living conditions,P20 Female,Poverty status and sex,2011,0.214766452449385,Afghanistan
AFG,Crowded living conditions,Not P20 Male,Poverty status and sex,2012,0.200069581842274,Afghanistan
AFG,Crowded living conditions,P20 Male,Poverty status and sex,2012,0.22034773133398,Afghanistan
AFG,Crowded living conditions,Not P20 Female,Poverty status and sex,2012,0.206250590260379,Afghanistan
AFG,Crowded living conditions,P20 Female,Poverty status and sex,2012,0.216310915326467,Afghanistan
AFG,Crowded living conditions,Not P20 Male,Poverty status and sex,2013,0.198652039101155,Afghanistan
AFG,Crowded living conditions,P20 Male,Poverty status and sex,2013,0.220983632940142,Afghanistan
AFG,Crowded living conditions,Not P20 Female,Poverty status and sex,2013,0.20581471182988,Afghanistan
AFG,Crowded living conditions,P20 Female,Poverty status and sex,2013,0.216470342903324,Afghanistan
AFG,Crowded living conditions,Not P20 Male,Poverty status and sex,2014,0.197943347712173,Afghanistan
AFG,Crowded living conditions,P20 Male,Poverty status and sex,2014,0.221025521551127,Afghanistan
AFG,Crowded living conditions,Not P20 Female,Poverty status and sex,2014,0.205435751154147,Afghanistan
AFG,Crowded living conditions,P20 Female,Poverty status and sex,2014,0.216563899796088,Afghanistan
AFG,Crowded living conditions,Not P20 Male,Poverty status and sex,2015,0.196526513984486,Afghanistan
AFG,Crowded living conditions,P20 Male,Poverty status and sex,2015,0.221415805941579,Afghanistan
AFG,Crowded living conditions,Not P20 Female,Poverty status and sex,2015,0.204512509008441,Afghanistan
AFG,Crowded living conditions,P20 Female,Poverty status and sex,2015,0.216909182703109,Afghanistan
AFG,Crowded living conditions,Not P20 Male,Poverty status and sex,2016,0.195665974561062,Afghanistan
AFG,Crowded living conditions,P20 Male,Poverty status and sex,2016,0.22181056664082,Afghanistan
AFG,Crowded living conditions,Not P20 Female,Poverty status and sex,2016,0.204368170979145,Afghanistan
AFG,Crowded living conditions,P20 Female,Poverty status and sex,2016,0.216951393429806,Afghanistan
AFG,Crowded living conditions,Not P20 Male,Poverty status and sex,2017,0.195704679971505,Afghanistan
AFG,Crowded living conditions,P20 Male,Poverty status and sex,2017,0.221704036330958,Afghanistan
AFG,Crowded living conditions,Not P20 Female,Poverty status and sex,2017,0.203999061084991,Afghanistan
AFG,Crowded living conditions,P20 Female,Poverty status and sex,2017,0.217126484380426,Afghanistan
AFG,Crowded living conditions,Not P20 Male,Poverty status and sex,2018,0.195543412829435,Afghanistan
AFG,Crowded living conditions,P20 Male,Poverty status and sex,2018,0.221706374839645,Afghanistan
AFG,Crowded living conditions,Not P20 Female,Poverty status and sex,2018,0.204528690267716,Afghanistan
AFG,Crowded living conditions,P20 Female,Poverty status and sex,2018,0.216769104437814,Afghanistan
AFG,Completed secondary education,Not P20,Poorest/richest 20% of population,2000,0.639627141011057,Afghanistan
AFG,Completed secondary education,P20,Poorest/richest 20% of population,2000,0.13365272337167,Afghanistan
AFG,Completed secondary education,Not P20,Poorest/richest 20% of population,2001,0.598470169186566,Afghanistan
AFG,Completed secondary education,P20,Poorest/richest 20% of population,2001,0.130686014903026,Afghanistan
AFG,Completed secondary education,Not P20,Poorest/richest 20% of population,2002,0.563970444079133,Afghanistan
AFG,Completed secondary education,P20,Poorest/richest 20% of population,2002,0.127207766261756,Afghanistan
AFG,Completed secondary education,Not P20,Poorest/richest 20% of population,2003,0.535803055155516,Afghanistan
AFG,Completed secondary education,P20,Poorest/richest 20% of population,2003,0.122540411845856,Afghanistan
AFG,Completed secondary education,Not P20,Poorest/richest 20% of population,2004,0.473929402750666,Afghanistan
AFG,Completed secondary education,P20,Poorest/richest 20% of population,2004,0.119310208045845,Afghanistan
AFG,Completed secondary education,Not P20,Poorest/richest 20% of population,2005,0.429404465326981,Afghanistan
AFG,Completed secondary education,P20,Poorest/richest 20% of population,2005,0.114871917776629,Afghanistan
AFG,Completed secondary education,Not P20,Poorest/richest 20% of population,2006,0.38952380253329,Afghanistan
AFG,Completed secondary education,P20,Poorest/richest 20% of population,2006,0.109484663902021,Afghanistan
AFG,Completed secondary education,Not P20,Poorest/richest 20% of population,2007,0.370917060103812,Afghanistan
AFG,Completed secondary education,P20,Poorest/richest 20% of population,2007,0.0999648672370492,Afghanistan
AFG,Completed secondary education,Not P20,Poorest/richest 20% of population,2008,0.338079810441268,Afghanistan
AFG,Completed secondary education,P20,Poorest/richest 20% of population,2008,0.0927427756528425,Afghanistan
AFG,Completed secondary education,Not P20,Poorest/richest 20% of population,2009,0.308200851148006,Afghanistan
AFG,Completed secondary education,P20,Poorest/richest 20% of population,2009,0.0874065104803472,Afghanistan
AFG,Completed secondary education,Not P20,Poorest/richest 20% of population,2010,0.282518675540965,Afghanistan
AFG,Completed secondary education,P20,Poorest/richest 20% of population,2010,0.0806185686573824,Afghanistan
AFG,Completed secondary education,Not P20,Poorest/richest 20% of population,2011,0.283504006557797,Afghanistan
AFG,Completed secondary education,P20,Poorest/richest 20% of population,2011,0.0820237718785572,Afghanistan
AFG,Completed secondary education,Not P20,Poorest/richest 20% of population,2012,0.262324859010093,Afghanistan
AFG,Completed secondary education,P20,Poorest/richest 20% of population,2012,0.0774173330324959,Afghanistan
AFG,Completed secondary education,Not P20,Poorest/richest 20% of population,2013,0.265886899735346,Afghanistan
AFG,Completed secondary education,P20,Poorest/richest 20% of population,2013,0.0773559140789587,Afghanistan
AFG,Completed secondary education,Not P20,Poorest/richest 20% of population,2014,0.269385490135733,Afghanistan
AFG,Completed secondary education,P20,Poorest/richest 20% of population,2014,0.078140077452913,Afghanistan
AFG,Completed secondary education,Not P20,Poorest/richest 20% of population,2015,0.272740069263515,Afghanistan
AFG,Completed secondary education,P20,Poorest/richest 20% of population,2015,0.0795545327076337,Afghanistan
AFG,Completed secondary education,Not P20,Poorest/richest 20% of population,2016,0.273729610365195,Afghanistan
AFG,Completed secondary education,P20,Poorest/richest 20% of population,2016,0.0796816606733481,Afghanistan
AFG,Completed secondary education,Not P20,Poorest/richest 20% of population,2017,0.273984778833471,Afghanistan
AFG,Completed secondary education,P20,Poorest/richest 20% of population,2017,0.0801434720682851,Afghanistan
AFG,Completed secondary education,Not P20,Poorest/richest 20% of population,2018,0.275280806266258,Afghanistan
AFG,Completed secondary education,P20,Poorest/richest 20% of population,2018,0.0801366943304359,Afghanistan
AFG,Completed secondary education,Not P20 Urban,Poverty status and location,2000,0.639627141011057,Afghanistan
AFG,Completed secondary education,P20 Rural,Poverty status and location,2000,0.111607332640629,Afghanistan
AFG,Completed secondary education,P20 Urban,Poverty status and location,2000,0.217902012752579,Afghanistan
AFG,Completed secondary education,Not P20 Urban,Poverty status and location,2001,0.598470169186566,Afghanistan
AFG,Completed secondary education,P20 Rural,Poverty status and location,2001,0.111607332640628,Afghanistan
AFG,Completed secondary education,P20 Urban,Poverty status and location,2001,0.207054956588758,Afghanistan
AFG,Completed secondary education,Not P20 Urban,Poverty status and location,2002,0.563710074046805,Afghanistan
AFG,Completed secondary education,Not P20 Rural,Poverty status and location,2002,1,Afghanistan
AFG,Completed secondary education,P20 Rural,Poverty status and location,2002,0.111570281153522,Afghanistan
AFG,Completed secondary education,P20 Urban,Poverty status and location,2002,0.19359950006798,Afghanistan
AFG,Completed secondary education,Not P20 Rural,Poverty status and location,2003,0.549302719586595,Afghanistan
AFG,Completed secondary education,Not P20 Urban,Poverty status and location,2003,0.535728264873938,Afghanistan
AFG,Completed secondary education,P20 Rural,Poverty status and location,2003,0.111393568762039,Afghanistan
AFG,Completed secondary education,P20 Urban,Poverty status and location,2003,0.173823314292239,Afghanistan
AFG,Completed secondary education,Not P20 Rural,Poverty status and location,2004,0.482987284079217,Afghanistan
AFG,Completed secondary education,Not P20 Urban,Poverty status and location,2004,0.473804509774509,Afghanistan
AFG,Completed secondary education,P20 Rural,Poverty status and location,2004,0.111024837278018,Afghanistan
AFG,Completed secondary education,P20 Urban,Poverty status and location,2004,0.162442888037546,Afghanistan
