name,level,region,year,povtype,ppp,Pre-Covid measured extreme poverty,Pre-Covid estimated extreme poverty,Post-Covid measured extreme poverty,Post-Covid estimated extreme poverty,Poorest 20%_FALSE_FALSE,Poorest 20%_FALSE_TRUE,Poorest 20%_TRUE_FALSE,Poorest 20%_TRUE_TRUE
Bosnia and Herzegovina,National,ECA,2020,Poorest 20%,2011,,,,,,0.001158703,,0.001989795
Bosnia and Herzegovina,National,ECA,2021,Extreme poverty,2011,,0.0003899619,,0.0005898651,,,,
Bosnia and Herzegovina,National,ECA,2021,Poorest 20%,2011,,,,,,0.001158703,,0.001989795
Bosnia and Herzegovina,National,ECA,2022,Extreme poverty,2011,,0.0003899619,,,,,,
Bosnia and Herzegovina,National,ECA,2023,Extreme poverty,2011,,0.0003899619,,,,,,
Bosnia and Herzegovina,National,ECA,2024,Extreme poverty,2011,,0.0003899619,,,,,,
Botswana,National,SSA,2010,Extreme poverty,2011,0.1778187,,,,,,,
Botswana,National,SSA,2010,Poorest 20%,2011,,,,,0.2138611,,,
Botswana,National,SSA,2011,Extreme poverty,2011,0.17,,,,,,,
Botswana,National,SSA,2011,Poorest 20%,2011,,,,,0.2325905,,,
Botswana,National,SSA,2012,Extreme poverty,2011,0.1686458,,,,,,,
Botswana,National,SSA,2012,Poorest 20%,2011,,,,,0.2466588,,,
Botswana,National,SSA,2013,Extreme poverty,2011,0.1439067,,,,,,,
Botswana,National,SSA,2013,Poorest 20%,2011,,,,,0.2477769,,,
Botswana,National,SSA,2015,Extreme poverty,2011,0.160734,,,,,,,
Botswana,National,SSA,2015,Poorest 20%,2011,,,,,0.2972976,,,
Botswana,National,SSA,2018,Extreme poverty,2011,0.1383045,,0.1472884,,,,,
Botswana,National,SSA,2018,Poorest 20%,2011,,,,,0.3091702,,0.3154274,
Botswana,National,SSA,2019,Extreme poverty,2011,,0.1351912,,0.1445776,,,,
Botswana,National,SSA,2019,Poorest 20%,2011,,,,,,0.3089245,,0.3166237
Botswana,National,SSA,2020,Extreme poverty,2011,,0.1272336,,0.1673721,,,,
Botswana,National,SSA,2020,Poorest 20%,2011,,,,,,0.2961786,,0.3411678
Botswana,National,SSA,2021,Extreme poverty,2011,,0.1195968,,0.1535788,,,,
Botswana,National,SSA,2021,Poorest 20%,2011,,,,,,0.2922145,,0.3333703
Botswana,National,SSA,2022,Extreme poverty,2011,,0.1136171,,,,,,
Botswana,National,SSA,2023,Extreme poverty,2011,,0.1102264,,,,,,
Botswana,National,SSA,2024,Extreme poverty,2011,,0.1057809,,,,,,
Brazil,National,LAC,2010,Extreme poverty,2011,0.04977823,,,,,,,
Brazil,National,LAC,2010,Poorest 20%,2011,,,,,0.05944159,,,
Brazil,National,LAC,2011,Extreme poverty,2011,0.04723391,,,,,,,
Brazil,National,LAC,2011,Poorest 20%,2011,,,,,0.06152133,,,
Brazil,National,LAC,2012,Extreme poverty,2011,0.0376999,,,,,,,
Brazil,National,LAC,2012,Poorest 20%,2011,,,,,0.05497532,,,
Brazil,National,LAC,2013,Extreme poverty,2011,0.03104137,,,,,,,
Brazil,National,LAC,2013,Poorest 20%,2011,,,,,0.05163056,,,
Brazil,National,LAC,2015,Extreme poverty,2011,0.03181098,,,,,,,
Brazil,National,LAC,2015,Poorest 20%,2011,,,,,0.05531164,,,
Brazil,National,LAC,2018,Extreme poverty,2011,0.04429139,,0.04441416,,,,,
Brazil,National,LAC,2018,Poorest 20%,2011,,,,,0.07796384,,0.07830068,
Brazil,National,LAC,2019,Extreme poverty,2011,,0.04424073,,0.04428117,,,,
Brazil,National,LAC,2019,Poorest 20%,2011,,,,,,0.07915191,,0.07929831
Brazil,National,LAC,2020,Extreme poverty,2011,,0.04352899,,0.04762451,,,,
Brazil,National,LAC,2020,Poorest 20%,2011,,,,,,0.07657357,,0.08373737
Brazil,National,LAC,2021,Extreme poverty,2011,,0.04261462,,0.04632202,,,,
Brazil,National,LAC,2021,Poorest 20%,2011,,,,,,0.07760217,,0.08423115
Brazil,National,LAC,2022,Extreme poverty,2011,,0.04157529,,,,,,
Brazil,National,LAC,2023,Extreme poverty,2011,,0.04083904,,,,,,
Brazil,National,LAC,2024,Extreme poverty,2011,,0.03987926,,,,,,
Bulgaria,National,ECA,2010,Extreme poverty,2011,0.01929127,,,,,,,
Bulgaria,National,ECA,2010,Poorest 20%,2011,,,,,0.02143273,,,
Bulgaria,National,ECA,2011,Extreme poverty,2011,0.0218972,,,,,,,
Bulgaria,National,ECA,2011,Poorest 20%,2011,,,,,0.02860915,,,
Bulgaria,National,ECA,2012,Extreme poverty,2011,0.02030988,,,,,,,
Bulgaria,National,ECA,2012,Poorest 20%,2011,,,,,0.02739885,,,
Bulgaria,National,ECA,2013,Extreme poverty,2011,0.01774226,,,,,,,
Bulgaria,National,ECA,2013,Poorest 20%,2011,,,,,0.03217192,,,
Bulgaria,National,ECA,2015,Extreme poverty,2011,0.03016889,,,,,,,
Bulgaria,National,ECA,2015,Poorest 20%,2011,,,,,0.04858511,,,
Bulgaria,National,ECA,2018,Extreme poverty,2011,0.009885809,,0.01328792,,,,,
Bulgaria,National,ECA,2018,Poorest 20%,2011,,,,,0.02112086,,0.02210587,
Bulgaria,National,ECA,2019,Extreme poverty,2011,,0.009839119,,0.009885809,,,,
Bulgaria,National,ECA,2019,Poorest 20%,2011,,,,,,0.02052628,,0.02112086
Bulgaria,National,ECA,2020,Extreme poverty,2011,,0.00904643,,0.01328792,,,,
Bulgaria,National,ECA,2020,Poorest 20%,2011,,,,,,0.01915435,,0.02199808
Bulgaria,National,ECA,2021,Extreme poverty,2011,,0.008763747,,0.009839119,,,,
Bulgaria,National,ECA,2021,Poorest 20%,2011,,,,,,0.01894939,,0.02090088
Bulgaria,National,ECA,2022,Extreme poverty,2011,,0.007833406,,,,,,
Bulgaria,National,ECA,2023,Extreme poverty,2011,,0.0070625,,,,,,
Bulgaria,National,ECA,2024,Extreme poverty,2011,,0.0070625,,,,,,
Burkina Faso,National,SSA,2010,Extreme poverty,2011,0.5373704,,,,,,,
Burkina Faso,National,SSA,2010,Poorest 20%,2011,,,,,0.6108396,,,
Burkina Faso,National,SSA,2011,Extreme poverty,2011,0.5116243,,,,,,,
Burkina Faso,National,SSA,2011,Poorest 20%,2011,,,,,0.6273886,,,
Burkina Faso,National,SSA,2012,Extreme poverty,2011,0.4810306,,,,,,,
Burkina Faso,National,SSA,2012,Poorest 20%,2011,,,,,0.6267241,,,
Burkina Faso,National,SSA,2013,Extreme poverty,2011,0.4539831,,,,,,,
Burkina Faso,National,SSA,2013,Poorest 20%,2011,,,,,0.6446442,,,
Burkina Faso,National,SSA,2015,Extreme poverty,2011,0.42801,,,,,,,
Burkina Faso,National,SSA,2015,Poorest 20%,2011,,,,,0.6664198,,,
Burkina Faso,National,SSA,2018,Extreme poverty,2011,0.3185189,,0.3481708,,,,,
Burkina Faso,National,SSA,2018,Poorest 20%,2011,,,,,0.6353394,,0.6534905,
Burkina Faso,National,SSA,2019,Extreme poverty,2011,,0.298632,,0.3259302,,,,
Burkina Faso,National,SSA,2019,Poorest 20%,2011,,,,,,0.6270649,,0.6473424
Burkina Faso,National,SSA,2020,Extreme poverty,2011,,0.2793755,,0.3339836,,,,
Burkina Faso,National,SSA,2020,Poorest 20%,2011,,,,,,0.6033278,,0.6452304
Burkina Faso,National,SSA,2021,Extreme poverty,2011,,0.2597484,,0.3139558,,,,
Burkina Faso,National,SSA,2021,Poorest 20%,2011,,,,,,0.6004473,,0.6449074
Burkina Faso,National,SSA,2022,Extreme poverty,2011,,0.242311,,,,,,
Burkina Faso,National,SSA,2023,Extreme poverty,2011,,0.2232859,,,,,,
Burkina Faso,National,SSA,2024,Extreme poverty,2011,,0.2052791,,,,,,
Burundi,National,SSA,2010,Extreme poverty,2011,0.7490648,,,,,,,
Burundi,National,SSA,2010,Poorest 20%,2011,,,,,0.7992077,,,
Burundi,National,SSA,2011,Extreme poverty,2011,0.7447866,,,,,,,
Burundi,National,SSA,2011,Poorest 20%,2011,,,,,0.8161476,,,
Burundi,National,SSA,2012,Extreme poverty,2011,0.7359983,,,,,,,
Burundi,National,SSA,2012,Poorest 20%,2011,,,,,0.8206069,,,
Burundi,National,SSA,2013,Extreme poverty,2011,0.7215832,,,,,,,
Burundi,National,SSA,2013,Poorest 20%,2011,,,,,0.8300924,,,
Burundi,National,SSA,2015,Extreme poverty,2011,0.748696,,,,,,,
Burundi,National,SSA,2015,Poorest 20%,2011,,,,,0.8669203,,,
Burundi,National,SSA,2018,Extreme poverty,2011,0.7924593,,0.7818653,,,,,
Burundi,National,SSA,2018,Poorest 20%,2011,,,,,0.90643,,0.9018432,
Burundi,National,SSA,2019,Extreme poverty,2011,,0.8010891,,0.7860385,,,,
Burundi,National,SSA,2019,Poorest 20%,2011,,,,,,0.9127455,,0.9059729
Burundi,National,SSA,2020,Extreme poverty,2011,,0.808403,,0.8134154,,,,
Burundi,National,SSA,2020,Poorest 20%,2011,,,,,,0.9146565,,0.9186506
Burundi,National,SSA,2021,Extreme poverty,2011,,0.8144142,,0.8113729,,,,
Burundi,National,SSA,2021,Poorest 20%,2011,,,,,,0.9230639,,0.9218511
Burundi,National,SSA,2022,Extreme poverty,2011,,0.8213311,,,,,,
Burundi,National,SSA,2023,Extreme poverty,2011,,0.8285585,,,,,,
Burundi,National,SSA,2024,Extreme poverty,2011,,0.8332424,,,,,,
Cabo Verde,National,SSA,2010,Extreme poverty,2011,0.05559354,,,,,,,
Cabo Verde,National,SSA,2010,Poorest 20%,2011,,,,,0.08088525,,,
Cabo Verde,National,SSA,2011,Extreme poverty,2011,0.05174547,,,,,,,
Cabo Verde,National,SSA,2011,Poorest 20%,2011,,,,,0.08900419,,,
Cabo Verde,National,SSA,2012,Extreme poverty,2011,0.04654175,,,,,,,
Cabo Verde,National,SSA,2012,Poorest 20%,2011,,,,,0.09129559,,,
Cabo Verde,National,SSA,2013,Extreme poverty,2011,0.04243337,,,,,,,
Cabo Verde,National,SSA,2013,Poorest 20%,2011,,,,,0.1016891,,,
Cabo Verde,National,SSA,2015,Extreme poverty,2011,0.03227071,,,,,,,
Cabo Verde,National,SSA,2015,Poorest 20%,2011,,,,,0.1012922,,,
Cabo Verde,National,SSA,2018,Extreme poverty,2011,0.02030249,,0.02362083,,,,,
Cabo Verde,National,SSA,2018,Poorest 20%,2011,,,,,0.08928012,,0.09685437,
Cabo Verde,National,SSA,2019,Extreme poverty,2011,,0.01846063,,0.02007539,,,,
Cabo Verde,National,SSA,2019,Poorest 20%,2011,,,,,,0.08291671,,0.0906054
Cabo Verde,National,SSA,2020,Extreme poverty,2011,,0.0166873,,0.02524138,,,,
Cabo Verde,National,SSA,2020,Poorest 20%,2011,,,,,,0.07092231,,0.09846405
Cabo Verde,National,SSA,2021,Extreme poverty,2011,,0.01475519,,0.02112978,,,,
Cabo Verde,National,SSA,2021,Poorest 20%,2011,,,,,,0.06647532,,0.09611266
Cabo Verde,National,SSA,2022,Extreme poverty,2011,,0.01240037,,,,,,
Cabo Verde,National,SSA,2023,Extreme poverty,2011,,0.01201025,,,,,,
Cabo Verde,National,SSA,2024,Extreme poverty,2011,,0.01040183,,,,,,
Cameroon,National,SSA,2010,Extreme poverty,2011,0.302184,,,,,,,
Cameroon,National,SSA,2010,Poorest 20%,2011,,,,,0.3583767,,,
Cameroon,National,SSA,2011,Extreme poverty,2011,0.2936883,,,,,,,
Cameroon,National,SSA,2011,Poorest 20%,2011,,,,,0.374823,,,
Cameroon,National,SSA,2012,Extreme poverty,2011,0.2817652,,,,,,,
Cameroon,National,SSA,2012,Poorest 20%,2011,,,,,0.3730184,,,
Cameroon,National,SSA,2013,Extreme poverty,2011,0.2615594,,,,,,,
Cameroon,National,SSA,2013,Poorest 20%,2011,,,,,0.3737352,,,
Cameroon,National,SSA,2015,Extreme poverty,2011,0.2277077,,,,,,,
Cameroon,National,SSA,2015,Poorest 20%,2011,,,,,0.3584135,,,
Cameroon,National,SSA,2018,Extreme poverty,2011,0.207447,,0.2130478,,,,,
Cameroon,National,SSA,2018,Poorest 20%,2011,,,,,0.367119,,0.3748815,
Cameroon,National,SSA,2019,Extreme poverty,2011,,0.2031643,,0.2089138,,,,
Cameroon,National,SSA,2019,Poorest 20%,2011,,,,,,0.3668181,,0.3750513
Cameroon,National,SSA,2020,Extreme poverty,2011,,0.1952017,,0.2210544,,,,
Cameroon,National,SSA,2020,Poorest 20%,2011,,,,,,0.3564404,,0.3828701
Cameroon,National,SSA,2021,Extreme poverty,2011,,0.1891419,,0.2162242,,,,
Cameroon,National,SSA,2021,Poorest 20%,2011,,,,,,0.3597583,,0.3884218
Cameroon,National,SSA,2022,Extreme poverty,2011,,0.1827142,,,,,,
Cameroon,National,SSA,2023,Extreme poverty,2011,,0.1752326,,,,,,
Cameroon,National,SSA,2024,Extreme poverty,2011,,0.1666324,,,,,,
Canada,National,OHI,2010,Extreme poverty,2011,0.00248831,,,,,,,
Canada,National,OHI,2010,Poorest 20%,2011,,,,,0.00248831,,,
Canada,National,OHI,2011,Extreme poverty,2011,0.003313825,,,,,,,
Canada,National,OHI,2011,Poorest 20%,2011,,,,,0.003313825,,,
Canada,National,OHI,2012,Extreme poverty,2011,0.00413934,,,,,,,
Canada,National,OHI,2012,Poorest 20%,2011,,,,,0.00413934,,,
Canada,National,OHI,2013,Extreme poverty,2011,0.004964854,,,,,,,
Canada,National,OHI,2013,Poorest 20%,2011,,,,,0.004964854,,,
Canada,National,OHI,2015,Extreme poverty,2011,0.002429948,,,,,,,
Canada,National,OHI,2015,Poorest 20%,2011,,,,,0.004964854,,,
Canada,National,OHI,2018,Extreme poverty,2011,0.002429948,,0.002429948,,,,,
Canada,National,OHI,2018,Poorest 20%,2011,,,,,0.004964854,,0.004964854,
Canada,National,OHI,2019,Extreme poverty,2011,,0.002429948,,0.002429948,,,,
Canada,National,OHI,2019,Poorest 20%,2011,,,,,,0.004964854,,0.004964854
Canada,National,OHI,2020,Extreme poverty,2011,,0.002429948,,0.004964854,,,,
Canada,National,OHI,2020,Poorest 20%,2011,,,,,,0.004964854,,0.004964854
Canada,National,OHI,2021,Extreme poverty,2011,,0.002429948,,0.002429948,,,,
Canada,National,OHI,2021,Poorest 20%,2011,,,,,,0.004964854,,0.004964854
Canada,National,OHI,2022,Extreme poverty,2011,,0.002429948,,,,,,
Canada,National,OHI,2023,Extreme poverty,2011,,0.002429948,,,,,,
Canada,National,OHI,2024,Extreme poverty,2011,,0.002429948,,,,,,
Central African Republic,National,SSA,2010,Extreme poverty,2011,0.6189902,,,,,,,
Central African Republic,National,SSA,2010,Poorest 20%,2011,,,,,0.6691487,,,
Central African Republic,National,SSA,2011,Extreme poverty,2011,0.6052316,,,,,,,
Central African Republic,National,SSA,2011,Poorest 20%,2011,,,,,0.6808754,,,
Central African Republic,National,SSA,2012,Extreme poverty,2011,0.5848286,,,,,,,
Central African Republic,National,SSA,2012,Poorest 20%,2011,,,,,0.6764215,,,
Central African Republic,National,SSA,2013,Extreme poverty,2011,0.7593879,,,,,,,
Central African Republic,National,SSA,2013,Poorest 20%,2011,,,,,0.8378499,,,
Central African Republic,National,SSA,2015,Extreme poverty,2011,0.7477891,,,,,,,
Central African Republic,National,SSA,2015,Poorest 20%,2011,,,,,0.8443135,,,
Central African Republic,National,SSA,2018,Extreme poverty,2011,0.7103497,,0.7164539,,,,,
Central African Republic,National,SSA,2018,Poorest 20%,2011,,,,,0.8378071,,0.8408268,
Central African Republic,National,SSA,2019,Extreme poverty,2011,,0.7029061,,0.7132981,,,,
Central African Republic,National,SSA,2019,Poorest 20%,2011,,,,,,0.8344826,,0.8410859
Central African Republic,National,SSA,2020,Extreme poverty,2011,,0.6945267,,0.7150241,,,,
Central African Republic,National,SSA,2020,Poorest 20%,2011,,,,,,0.8255159,,0.8396694
Central African Republic,National,SSA,2021,Extreme poverty,2011,,0.6879132,,0.7074351,,,,
Central African Republic,National,SSA,2021,Poorest 20%,2011,,,,,,0.8253903,,0.8411649
Central African Republic,National,SSA,2022,Extreme poverty,2011,,0.6768062,,,,,,
Central African Republic,National,SSA,2023,Extreme poverty,2011,,0.6679417,,,,,,
Central African Republic,National,SSA,2024,Extreme poverty,2011,,0.6571872,,,,,,
Chad,National,SSA,2010,Extreme poverty,2011,0.371088,,,,,,,
Chad,National,SSA,2010,Poorest 20%,2011,,,,,0.4327966,,,
Chad,National,SSA,2011,Extreme poverty,2011,0.3843416,,,,,,,
Chad,National,SSA,2011,Poorest 20%,2011,,,,,0.4749024,,,
Chad,National,SSA,2012,Extreme poverty,2011,0.3603612,,,,,,,
Chad,National,SSA,2012,Poorest 20%,2011,,,,,0.4661274,,,
Chad,National,SSA,2013,Extreme poverty,2011,0.3491292,,,,,,,
Chad,National,SSA,2013,Poorest 20%,2011,,,,,0.4880055,,,
Chad,National,SSA,2015,Extreme poverty,2011,0.3387101,,,,,,,
Chad,National,SSA,2015,Poorest 20%,2011,,,,,0.5015386,,,
Chad,National,SSA,2018,Extreme poverty,2011,0.4133292,,0.4124786,,,,,
Chad,National,SSA,2018,Poorest 20%,2011,,,,,0.6417549,,0.64173,
Chad,National,SSA,2019,Extreme poverty,2011,,0.4162899,,0.4133292,,,,
Chad,National,SSA,2019,Poorest 20%,2011,,,,,,0.6481659,,0.6478321
Chad,National,SSA,2020,Extreme poverty,2011,,0.4015049,,0.4288789,,,,
Chad,National,SSA,2020,Poorest 20%,2011,,,,,,0.6309485,,0.6538848
Chad,National,SSA,2021,Extreme poverty,2011,,0.3911522,,0.4161702,,,,
Chad,National,SSA,2021,Poorest 20%,2011,,,,,,0.634337,,0.653107
Chad,National,SSA,2022,Extreme poverty,2011,,0.3797707,,,,,,
Chad,National,SSA,2023,Extreme poverty,2011,,0.3734573,,,,,,
Chad,National,SSA,2024,Extreme poverty,2011,,0.3688208,,,,,,
Chile,National,LAC,2010,Extreme poverty,2011,0.009860345,,,,,,,
Chile,National,LAC,2010,Poorest 20%,2011,,,,,0.01295974,,,
Chile,National,LAC,2011,Extreme poverty,2011,0.006310304,,,,,,,
Chile,National,LAC,2011,Poorest 20%,2011,,,,,0.01127162,,,
Chile,National,LAC,2012,Extreme poverty,2011,0.004823825,,,,,,,
Chile,National,LAC,2012,Poorest 20%,2011,,,,,0.008072541,,,
Chile,National,LAC,2013,Extreme poverty,2011,0.003773492,,,,,,,
Chile,National,LAC,2013,Poorest 20%,2011,,,,,0.007087671,,,
Chile,National,LAC,2015,Extreme poverty,2011,0.003034387,,,,,,,
Chile,National,LAC,2015,Poorest 20%,2011,,,,,0.006998272,,,
Chile,National,LAC,2018,Extreme poverty,2011,0.002739721,,0.002768941,,,,,
Chile,National,LAC,2018,Poorest 20%,2011,,,,,0.005065684,,0.00523514,
Chile,National,LAC,2019,Extreme poverty,2011,,0.002739721,,0.002782953,,,,
Chile,National,LAC,2019,Poorest 20%,2011,,,,,,0.005130106,,0.00546486
Chile,National,LAC,2020,Extreme poverty,2011,,0.002739721,,0.002980149,,,,
Chile,National,LAC,2020,Poorest 20%,2011,,,,,,0.004674482,,0.005991398
Chile,National,LAC,2021,Extreme poverty,2011,,0.002705943,,0.002971434,,,,
Chile,National,LAC,2021,Poorest 20%,2011,,,,,,0.004794725,,0.005868137
Chile,National,LAC,2022,Extreme poverty,2011,,0.002583422,,,,,,
Chile,National,LAC,2023,Extreme poverty,2011,,0.002489723,,,,,,
Chile,National,LAC,2024,Extreme poverty,2011,,0.002489723,,,,,,
China,National,EAP,2010,Extreme poverty,2011,0.1118285,,,,,,,
China,National,EAP,2010,Poorest 20%,2011,,,,,0.1443644,,,
China,National,EAP,2011,Extreme poverty,2011,0.07910781,,,,,,,
China,National,EAP,2011,Poorest 20%,2011,,,,,0.124021,,,
China,National,EAP,2012,Extreme poverty,2011,0.06480457,,,,,,,
China,National,EAP,2012,Poorest 20%,2011,,,,,0.112647,,,
China,National,EAP,2013,Extreme poverty,2011,0.01856017,,,,,,,
China,National,EAP,2013,Poorest 20%,2011,,,,,0.05764285,,,
China,National,EAP,2015,Extreme poverty,2011,0.007272337,,,,,,,
China,National,EAP,2015,Poorest 20%,2011,,,,,0.03520974,,,
China,National,EAP,2018,Extreme poverty,2011,0.002255864,,0.002676889,,,,,
China,National,EAP,2018,Poorest 20%,2011,,,,,0.0145992,,0.01788923,
China,National,EAP,2019,Extreme poverty,2011,,0.001932819,,0.002280602,,,,
China,National,EAP,2019,Poorest 20%,2011,,,,,,0.01275011,,0.01566798
China,National,EAP,2020,Extreme poverty,2011,,0.001675668,,0.0022259,,,,
China,National,EAP,2020,Poorest 20%,2011,,,,,,0.01002429,,0.01440783
China,National,EAP,2021,Extreme poverty,2011,,0.001461875,,0.001762931,,,,
China,National,EAP,2021,Poorest 20%,2011,,,,,,0.009275428,,0.01198168
China,National,EAP,2022,Extreme poverty,2011,,0.001284803,,,,,,
China,National,EAP,2023,Extreme poverty,2011,,0.001136797,,,,,,
China,National,EAP,2024,Extreme poverty,2011,,0.00100918,,,,,,
Colombia,National,LAC,2010,Extreme poverty,2011,0.07715737,,,,,,,
Colombia,National,LAC,2010,Poorest 20%,2011,,,,,0.09517129,,,
Colombia,National,LAC,2011,Extreme poverty,2011,0.06263092,,,,,,,
Colombia,National,LAC,2011,Poorest 20%,2011,,,,,0.08968115,,,
Colombia,National,LAC,2012,Extreme poverty,2011,0.0619519,,,,,,,
Colombia,National,LAC,2012,Poorest 20%,2011,,,,,0.09209672,,,
Colombia,National,LAC,2013,Extreme poverty,2011,0.0568122,,,,,,,
Colombia,National,LAC,2013,Poorest 20%,2011,,,,,0.09373359,,,
Colombia,National,LAC,2015,Extreme poverty,2011,0.04543564,,,,,,,
Colombia,National,LAC,2015,Poorest 20%,2011,,,,,0.08512558,,,
Colombia,National,LAC,2018,Extreme poverty,2011,0.04017219,,0.04113336,,,,,
Colombia,National,LAC,2018,Poorest 20%,2011,,,,,0.08712029,,0.0894533,
Colombia,National,LAC,2019,Extreme poverty,2011,,0.03859422,,0.03964147,,,,
Colombia,National,LAC,2019,Poorest 20%,2011,,,,,,0.08617189,,0.0883325
Colombia,National,LAC,2020,Extreme poverty,2011,,0.03702227,,0.0417557,,,,
Colombia,National,LAC,2020,Poorest 20%,2011,,,,,,0.08103425,,0.09142886
Colombia,National,LAC,2021,Extreme poverty,2011,,0.03576984,,0.04016784,,,,
Colombia,National,LAC,2021,Poorest 20%,2011,,,,,,0.08103425,,0.09142886
Colombia,National,LAC,2022,Extreme poverty,2011,,0.03414987,,,,,,
Colombia,National,LAC,2023,Extreme poverty,2011,,0.03279517,,,,,,
Colombia,National,LAC,2024,Extreme poverty,2011,,0.03159054,,,,,,
Comoros,National,SSA,2010,Extreme poverty,2011,0.1597154,,,,,,,
Comoros,National,SSA,2010,Poorest 20%,2011,,,,,0.199684,,,
Comoros,National,SSA,2011,Extreme poverty,2011,0.1619386,,,,,,,
Comoros,National,SSA,2011,Poorest 20%,2011,,,,,0.2261323,,,
Comoros,National,SSA,2012,Extreme poverty,2011,0.1670773,,,,,,,
Comoros,National,SSA,2012,Poorest 20%,2011,,,,,0.2399051,,,
Comoros,National,SSA,2013,Extreme poverty,2011,0.1689008,,,,,,,
Comoros,National,SSA,2013,Poorest 20%,2011,,,,,0.2663911,,,
Comoros,National,SSA,2015,Extreme poverty,2011,0.1786394,,,,,,,
Comoros,National,SSA,2015,Poorest 20%,2011,,,,,0.2943125,,,
Comoros,National,SSA,2018,Extreme poverty,2011,0.1680148,,0.1690509,,,,,
Comoros,National,SSA,2018,Poorest 20%,2011,,,,,0.3113843,,0.3133553,
Comoros,National,SSA,2019,Extreme poverty,2011,,0.1710888,,0.170022,,,,
Comoros,National,SSA,2019,Poorest 20%,2011,,,,,,0.3228789,,0.3211188
Comoros,National,SSA,2020,Extreme poverty,2011,,0.1680148,,0.1786906,,,,
Comoros,National,SSA,2020,Poorest 20%,2011,,,,,,0.3113843,,0.3312564
Comoros,National,SSA,2021,Extreme poverty,2011,,0.1645255,,0.1786906,,,,
Comoros,National,SSA,2021,Poorest 20%,2011,,,,,,0.3182203,,0.3399019
Comoros,National,SSA,2022,Extreme poverty,2011,,0.1632544,,,,,,
Comoros,National,SSA,2023,Extreme poverty,2011,,0.1604727,,,,,,
Comoros,National,SSA,2024,Extreme poverty,2011,,0.1583907,,,,,,
"Congo, Democratic Republic of",National,SSA,2010,Extreme poverty,2011,0.8539106,,,,,,,
"Congo, Democratic Republic of",National,SSA,2010,Poorest 20%,2011,,,,,0.8842544,,,
"Congo, Democratic Republic of",National,SSA,2011,Extreme poverty,2011,0.8221784,,,,,,,
"Congo, Democratic Republic of",National,SSA,2011,Poorest 20%,2011,,,,,0.8734017,,,
"Congo, Democratic Republic of",National,SSA,2012,Extreme poverty,2011,0.786951,,,,,,,
"Congo, Democratic Republic of",National,SSA,2012,Poorest 20%,2011,,,,,0.8528016,,,
"Congo, Democratic Republic of",National,SSA,2013,Extreme poverty,2011,0.7547126,,,,,,,
"Congo, Democratic Republic of",National,SSA,2013,Poorest 20%,2011,,,,,0.8467786,,,
"Congo, Democratic Republic of",National,SSA,2015,Extreme poverty,2011,0.7173518,,,,,,,
"Congo, Democratic Republic of",National,SSA,2015,Poorest 20%,2011,,,,,0.8371511,,,
"Congo, Democratic Republic of",National,SSA,2018,Extreme poverty,2011,0.6963305,,0.7072918,,,,,
"Congo, Democratic Republic of",National,SSA,2018,Poorest 20%,2011,,,,,0.8474949,,0.8528775,
"Congo, Democratic Republic of",National,SSA,2019,Extreme poverty,2011,,0.6915557,,0.7022268,,,,
"Congo, Democratic Republic of",National,SSA,2019,Poorest 20%,2011,,,,,,0.8482824,,0.8532703
